source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31948170066710656,42.24997273671533,13.323179519319291,-2.2121802453681125,5.418775289465847,1.3023225447757525,,2016.0,16.20579,1.3277779,1.0042369,False
31646281110235264,42.38725395801902,12.966798882645376,-1.3546519858210746,-1.4433075595992173,0.30146985782081587,,2016.0,16.208529,1.0170097,0.9594768,False
31638382665437952,42.21805016029777,12.88152133328616,1.3791865691521306,1.6935283650865347,0.6848326029245858,,2016.0,16.238094,1.0128613,0.97005373,False
31654600461947904,41.93963954053261,12.984992385153005,0.052088356576625194,-3.2001603017442757,0.3512364892188779,,2016.0,16.24667,1.0622053,1.0261618,False
31948925980956032,42.1456011842572,13.332092513478019,1.8650022603700587,-2.227587597096944,0.4341022571331744,,2016.0,16.266747,0.90966797,1.0566176,False
31759225865322752,42.298898459432564,13.253834010430813,3.4805506289873565,-5.6712797909606145,1.3653860877389574,,2016.0,16.290928,1.4524307,1.2806202,False
31660334243234304,42.33658575428969,13.113264959080656,-3.4209461773241197,-6.09739616982916,0.3685209208037432,,2016.0,16.30043,0.9809818,0.9705255,False
31754140624106368,42.38914814884605,13.146148758739528,7.472081438338517,-21.088866566895128,2.460123297498945,,2016.0,16.319227,1.9382038,1.0695819,False
31659990645849472,42.32738394044572,13.083660546926497,0.11596044631171559,-3.6920207899808135,0.3288297713663116,,2016.0,16.339272,0.8739157,1.0049741,False
31853813929497984,42.14086289061779,13.255919609300895,-1.3294006049726257,-5.5777423355425375,1.3627188132518624,,2016.0,16.368906,1.4725666,1.4455675,False
31647934672739712,42.39449468008611,13.047180728685106,19.30086367077763,-24.09555856753851,1.825537272012182,,2016.0,16.385294,1.8388548,0.9374383,False
31758504310818944,42.28704248466927,13.202681382308965,4.327933326764423,-7.642746328734739,0.5516140116481267,,2016.0,16.385824,,0.9604795,False
31848664264310912,41.84889481385447,13.127571483536604,-3.4335646938017295,-6.009493549505496,0.4572430301314184,,2016.0,16.386263,0.99628735,1.1205747,False
31661334970658688,42.23916376768581,13.139728463196457,1.305821009177785,-1.568298548759918,0.6093374451049959,,2016.0,16.394552,0.9848814,0.96877736,False
31647896017942912,42.35615011195501,13.04805075441446,4.333013025427596,-6.656452507903578,0.32228587535768133,,2016.0,16.400444,1.0205908,0.96281666,False
31655837412526208,42.015260630553065,13.018003728943333,-2.4667109080170566,-7.879178262416444,0.6908677069199243,,2016.0,16.408815,1.1990414,0.9501022,False
31645731354084864,42.30287595554579,12.974914422980754,2.2435383808657017,-0.1305830361088703,0.5011341242002398,,2016.0,16.41054,0.9323139,0.94042736,False
31662911223283072,42.03738035268184,13.079446084079134,9.132419963925692,3.6592676812739864,1.8038421724470275,,2016.0,16.41332,1.6578226,1.1435089,False
31652916834771584,41.95614043973657,12.895943088160388,11.00973545573392,-6.723651628308772,1.0756344885190618,,2016.0,16.423687,1.4190083,1.031808,False
31848041493405952,41.77072233886554,13.129599625122733,-2.7391192311499597,7.388293532590554,3.0131059869376413,,2016.0,16.433643,2.062728,0.9887706,False
31646457203991424,42.35037271474992,12.979383824054818,6.491373742338149,-0.6057346480276956,1.123554230859234,,2016.0,16.435328,1.8915024,1.6853681,False
31629410478337792,41.86493944802334,12.863065750666411,2.7382495688699953,-1.6098470386205577,0.3403900966867072,,2016.0,16.438705,0.93105316,0.96868116,False
31645460771538560,42.222949771337035,12.951900942696197,12.112125759116473,-6.809327119644686,0.3603814533584347,,2016.0,16.441639,0.94810104,1.0096074,False
31664869728376192,42.147852500986275,13.149372788029625,7.271898078983682,-9.237598158967868,0.1782416680643826,,2016.0,16.460003,0.94053745,1.0702537,False
31845331369689856,41.90909243070324,13.10064972056063,-1.1960434610534307,-8.375472802857681,1.0403838963404908,,2016.0,16.460463,1.5855198,1.2134567,False
31868829135181440,41.893312647948655,13.301559248768704,37.10172891341233,24.662623379238287,2.3724101335505803,,2016.0,16.464407,2.2784615,1.2799951,False
31854574139335552,42.08369504798077,13.266990033354256,1.0756331627400582,-6.387052093072539,0.9636624214259956,,2016.0,16.477093,1.310667,0.88099277,False
31853229813931648,42.08387332907533,13.217931364384416,4.582363464155387,-1.4892161036324791,0.5564260863371198,,2016.0,16.483305,1.1610289,0.92041165,False
31649858818057600,41.96217854940029,12.874975299652222,14.53775127424755,-2.2322755637751817,1.5139281294529419,,2016.0,16.486435,1.7050133,1.0026709,False
31843132346439296,41.8213622006798,13.024444465952255,0.3755638879893073,-17.616724545216712,0.6088522267692075,,2016.0,16.52064,1.0062609,0.94910616,False
31854471060120320,42.06379666770424,13.27870739507557,11.298796148575898,-7.6134437865365605,0.1674677564198498,,2016.0,16.523176,0.88003826,1.0951887,False
